"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/01/2023";"0000";"23,4";"23,6";"23,3";"94,0";"94,0";"93,0";"22,4";"22,4";"22,3";"1006,0";"1006,0";"1005,1";"0,8";"295,0";"2,1";"";""
"01/01/2023";"0100";"23,5";"23,5";"23,3";"94,0";"94,0";"94,0";"22,5";"22,5";"22,4";"1006,9";"1006,9";"1006,0";"1,2";"288,0";"2,5";"";""
"01/01/2023";"0200";"23,7";"23,7";"23,4";"94,0";"94,0";"94,0";"22,6";"22,6";"22,5";"1007,5";"1007,5";"1006,9";"0,9";"281,0";"2,5";"";""
"01/01/2023";"0300";"23,6";"23,7";"23,6";"94,0";"94,0";"94,0";"22,6";"22,6";"22,6";"1007,4";"1007,6";"1007,4";"0,8";"290,0";"2,2";"";""
"01/01/2023";"0400";"23,5";"23,7";"23,5";"94,0";"94,0";"94,0";"22,5";"22,7";"22,5";"1006,7";"1007,4";"1006,7";"0,3";"288,0";"2,2";"";""
"01/01/2023";"0500";"23,6";"23,7";"23,5";"94,0";"94,0";"94,0";"22,6";"22,7";"22,5";"1005,7";"1006,7";"1005,7";"0,0";"238,0";"1,2";"";""
"01/01/2023";"0600";"23,9";"24,1";"23,6";"94,0";"94,0";"94,0";"22,9";"23,1";"22,6";"1005,2";"1005,7";"1005,2";"0,0";"262,0";"1,6";"";""
"01/01/2023";"0700";"23,7";"24,0";"23,7";"94,0";"94,0";"94,0";"22,7";"22,9";"22,7";"1005,1";"1005,3";"1005,1";"0,0";"301,0";"0,0";"";""
"01/01/2023";"0800";"24,0";"24,0";"23,6";"94,0";"94,0";"94,0";"23,0";"23,0";"22,6";"1004,8";"1005,1";"1004,7";"0,0";"256,0";"0,0";"";""
"01/01/2023";"0900";"23,9";"24,0";"23,9";"94,0";"94,0";"94,0";"22,8";"23,0";"22,8";"1005,4";"1005,4";"1004,8";"0,0";"251,0";"1,5";"";""
